dataDocumento;nome;tipoDespesa;valorDocumento
2024-08-01 00:00:00;Pedro Jr;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;435.0
2024-08-01 00:00:00;Pedro Lucas Fernandes;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;379.86
2024-08-01 00:00:00;Pedro Paulo;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;11503.0
2024-08-01 00:00:00;Pedro Tourinho;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;623.0
2024-08-01 00:00:00;Pezenti;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-01 00:00:00;Pinheirinho;COMBUSTÍVEIS E LUBRIFICANTES.;195.35
2024-08-01 00:00:00;Professora Luciene Cavalcante;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5415.0
2024-08-01 00:00:00;Rafael Simoes;COMBUSTÍVEIS E LUBRIFICANTES.;1892.03
2024-08-01 00:00:00;Reginaldo Lopes;COMBUSTÍVEIS E LUBRIFICANTES.;200.03
2024-08-01 00:00:00;Reginaldo Lopes;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;4054.5
2024-08-01 00:00:00;Reginete Bispo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;36.3
2024-08-01 00:00:00;Reimont;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;152.83
2024-08-01 00:00:00;Ricardo Salles;COMBUSTÍVEIS E LUBRIFICANTES.;1266.04
2024-08-01 00:00:00;Roberto Monteiro Pai;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;49.6
2024-08-01 00:00:00;Rodrigo Gambale;COMBUSTÍVEIS E LUBRIFICANTES.;301.04
2024-08-01 00:00:00;Rogéria Santos;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;4600.0
2024-08-01 00:00:00;Rosangela Moro;TELEFONIA;254.99
2024-08-01 00:00:00;Rosângela Reis;COMBUSTÍVEIS E LUBRIFICANTES.;4902.96
2024-08-01 00:00:00;Rubens Otoni;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2000.0
2024-08-01 00:00:00;Samuel Viana;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5282.95
2024-08-01 00:00:00;Sanderson;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;991.5
2024-08-01 00:00:00;Sargento Gonçalves;COMBUSTÍVEIS E LUBRIFICANTES.;404.31
2024-08-01 00:00:00;Sergio Souza;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;692.38
2024-08-01 00:00:00;Simone Marquetto;COMBUSTÍVEIS E LUBRIFICANTES.;114.12
2024-08-01 00:00:00;Sâmia Bomfim;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5006.0
2024-08-01 00:00:00;Tabata Amaral;TELEFONIA;296.98
2024-08-01 00:00:00;Tadeu Veneri;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;4416.0
2024-08-01 00:00:00;Túlio Gadêlha;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1258.12
2024-08-01 00:00:00;Vander Loubet;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;500.0
2024-08-01 00:00:00;Vicentinho;COMBUSTÍVEIS E LUBRIFICANTES.;1106.75
2024-08-01 00:00:00;Vitor Lippi;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;4805.0
2024-08-01 00:00:00;Washington Quaquá;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;440.0
2024-08-01 00:00:00;Weliton Prado;COMBUSTÍVEIS E LUBRIFICANTES.;170.03
2024-08-01 00:00:00;Zé Silva;COMBUSTÍVEIS E LUBRIFICANTES.;44.66
2024-08-01 00:00:00;Zé Vitor;COMBUSTÍVEIS E LUBRIFICANTES.;156.04
2024-08-01 02:40:21;Dal Barreto;COMBUSTÍVEIS E LUBRIFICANTES.;70.0
2024-08-01 05:58:51;Iza Arruda;COMBUSTÍVEIS E LUBRIFICANTES.;239.05
2024-08-01 06:17:10;Juninho do Pneu;COMBUSTÍVEIS E LUBRIFICANTES.;255.31
2024-08-01 06:35:49;Airton Faleiro;COMBUSTÍVEIS E LUBRIFICANTES.;100.01
2024-08-01 06:47:42;Roberto Duarte;COMBUSTÍVEIS E LUBRIFICANTES.;191.68
2024-08-01 07:09:14;Nicoletti;COMBUSTÍVEIS E LUBRIFICANTES.;150.14
2024-08-01 07:46:21;Charles Fernandes;COMBUSTÍVEIS E LUBRIFICANTES.;450.05
2024-08-01 07:57:34;João Leão;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-01 08:10:21;Zucco;COMBUSTÍVEIS E LUBRIFICANTES.;246.95
2024-08-01 08:31:58;Adail Filho;COMBUSTÍVEIS E LUBRIFICANTES.;223.33
2024-08-01 08:38:03;Paulo Magalhães;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-01 09:28:47;Albuquerque;COMBUSTÍVEIS E LUBRIFICANTES.;515.05
2024-08-01 09:33:36;Da Vitoria;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-01 09:33:38;Josenildo;COMBUSTÍVEIS E LUBRIFICANTES.;160.05
2024-08-01 09:34:11;Osmar Terra;COMBUSTÍVEIS E LUBRIFICANTES.;207.01
2024-08-01 09:46:55;Roberto Monteiro Pai;COMBUSTÍVEIS E LUBRIFICANTES.;276.57
2024-08-01 10:02:25;Rafael Brito;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-01 10:03:36;Célio Studart;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-01 10:13:03;Leo Prates;COMBUSTÍVEIS E LUBRIFICANTES.;374.26
2024-08-01 10:16:51;Eduardo Velloso;COMBUSTÍVEIS E LUBRIFICANTES.;143.22
2024-08-01 10:25:00;Romero Rodrigues;COMBUSTÍVEIS E LUBRIFICANTES.;2775.42
2024-08-01 10:33:48;Nitinho;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-01 10:57:35;Alexandre Guimarães;COMBUSTÍVEIS E LUBRIFICANTES.;272.06
2024-08-01 11:08:21;Wellington Roberto;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-01 11:12:31;Luciano Amaral;COMBUSTÍVEIS E LUBRIFICANTES.;355.99
2024-08-01 11:13:08;Pastor Eurico;COMBUSTÍVEIS E LUBRIFICANTES.;2028.01
2024-08-01 11:29:21;Luiz Fernando Vampiro;COMBUSTÍVEIS E LUBRIFICANTES.;242.0
2024-08-01 11:37:09;Mendonça Filho;COMBUSTÍVEIS E LUBRIFICANTES.;260.03
2024-08-01 12:00:00;Altineu Côrtes;PASSAGEM AÉREA - SIGEPA;-3652.2
2024-08-01 12:00:00;Antonio Carlos Rodrigues;PASSAGEM AÉREA - SIGEPA;1262.1
2024-08-01 12:00:00;Augusto Puppio;PASSAGEM AÉREA - SIGEPA;1985.39
2024-08-01 12:00:00;Bacelar;PASSAGEM AÉREA - SIGEPA;-1486.99
2024-08-01 12:00:00;Capitão Alberto Neto;PASSAGEM AÉREA - SIGEPA;3429.74
2024-08-01 12:00:00;Damião Feliciano;PASSAGEM AÉREA - SIGEPA;-1814.7
2024-08-01 12:00:00;Delegado da Cunha;PASSAGEM AÉREA - SIGEPA;-1559.87
2024-08-01 12:00:00;Duda Salabert;PASSAGEM AÉREA - SIGEPA;-29.51
2024-08-01 12:00:00;Hélio Leite;PASSAGEM AÉREA - SIGEPA;-59.02
2024-08-01 12:00:00;Josivaldo JP;PASSAGEM AÉREA - SIGEPA;1588.51
2024-08-01 12:00:00;João Daniel;PASSAGEM AÉREA - SIGEPA;2834.58
2024-08-01 12:00:00;Junior Lourenço;PASSAGEM AÉREA - SIGEPA;-1959.07
2024-08-01 12:00:00;Júnior Mano;PASSAGEM AÉREA - SIGEPA;-1861.53
2024-08-01 12:00:00;Kim Kataguiri;PASSAGEM AÉREA - SIGEPA;-51.98
2024-08-01 12:00:00;Luiz Nishimori;PASSAGEM AÉREA - SIGEPA;1463.07
2024-08-01 12:00:00;Matheus Noronha;PASSAGEM AÉREA - SIGEPA;961.03
2024-08-01 12:00:00;Pastor Diniz;PASSAGEM AÉREA - SIGEPA;-1869.42
2024-08-01 12:00:00;Pastor Sargento Isidório;PASSAGEM AÉREA - SIGEPA;-1519.56
2024-08-01 12:00:00;Ricardo Maia;PASSAGEM AÉREA - SIGEPA;-1651.72
2024-08-01 12:00:00;Romero Rodrigues;PASSAGEM AÉREA - SIGEPA;662.01
2024-08-01 12:00:00;Silas Câmara;PASSAGEM AÉREA - SIGEPA;-1898.54
2024-08-01 12:00:00;Sonize Barbosa;PASSAGEM AÉREA - SIGEPA;1468.51
2024-08-01 12:00:00;Tiririca;PASSAGEM AÉREA - SIGEPA;1943.51
2024-08-01 12:00:00;Tião Medeiros;PASSAGEM AÉREA - SIGEPA;-1874.55
2024-08-01 12:00:00;Vinicius Gurgel;PASSAGEM AÉREA - SIGEPA;1894.74
2024-08-01 12:31:47;Allan Garcês;COMBUSTÍVEIS E LUBRIFICANTES.;300.02
2024-08-01 12:46:00;Allan Garcês;COMBUSTÍVEIS E LUBRIFICANTES.;58.06
2024-08-01 12:54:53;Emanuel Pinheiro Neto;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-01 13:22:36;Chico Alencar;COMBUSTÍVEIS E LUBRIFICANTES.;273.9
2024-08-01 13:23:13;Rodrigo Estacho;COMBUSTÍVEIS E LUBRIFICANTES.;261.91
2024-08-01 13:52:52;Aliel Machado;COMBUSTÍVEIS E LUBRIFICANTES.;274.88
2024-08-01 13:52:56;Fred Linhares;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-01 13:53:07;Delegada Katarina;COMBUSTÍVEIS E LUBRIFICANTES.;139.45
2024-08-01 13:57:21;Sanderson;COMBUSTÍVEIS E LUBRIFICANTES.;206.04
2024-08-01 14:05:08;Charles Fernandes;COMBUSTÍVEIS E LUBRIFICANTES.;383.06
2024-08-01 14:08:16;Delegado Caveira;COMBUSTÍVEIS E LUBRIFICANTES.;484.7
2024-08-01 14:38:56;Gilvan Maximo;COMBUSTÍVEIS E LUBRIFICANTES.;151.26
2024-08-01 15:08:17;Reginete Bispo;COMBUSTÍVEIS E LUBRIFICANTES.;280.35
2024-08-01 15:23:34;Pedro Jr;COMBUSTÍVEIS E LUBRIFICANTES.;280.83
2024-08-01 15:33:01;Luiz Carlos Busato;COMBUSTÍVEIS E LUBRIFICANTES.;225.23
2024-08-01 15:33:17;Alexandre Leite;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-01 15:33:45;Dr. Francisco;COMBUSTÍVEIS E LUBRIFICANTES.;235.01
2024-08-01 16:00:06;Delegado Paulo Bilynskyj;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-01 16:01:55;Lucyana Genésio;COMBUSTÍVEIS E LUBRIFICANTES.;380.42
2024-08-01 16:06:02;Camila Jara;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-01 16:21:46;Marx Beltrão;COMBUSTÍVEIS E LUBRIFICANTES.;390.0
2024-08-01 16:27:58;Dr. Remy Soares;COMBUSTÍVEIS E LUBRIFICANTES.;160.08
2024-08-01 16:37:26;Nicoletti;COMBUSTÍVEIS E LUBRIFICANTES.;125.8
2024-08-01 16:40:59;Gutemberg Reis;COMBUSTÍVEIS E LUBRIFICANTES.;361.08
2024-08-01 16:41:58;Nicoletti;COMBUSTÍVEIS E LUBRIFICANTES.;125.8
2024-08-01 16:42:31;Nicoletti;COMBUSTÍVEIS E LUBRIFICANTES.;125.8
2024-08-01 16:46:15;Nicoletti;COMBUSTÍVEIS E LUBRIFICANTES.;495.21
2024-08-01 16:50:50;Pauderney Avelino;COMBUSTÍVEIS E LUBRIFICANTES.;303.71
2024-08-01 16:52:39;Marcelo Moraes;COMBUSTÍVEIS E LUBRIFICANTES.;252.07
2024-08-01 17:00:04;Sargento Portugal;COMBUSTÍVEIS E LUBRIFICANTES.;172.01
2024-08-01 17:00:13;Luis Carlos Gomes;COMBUSTÍVEIS E LUBRIFICANTES.;190.0
2024-08-01 17:16:12;Fernando Coelho Filho;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-01 17:20:02;Célio Silveira;COMBUSTÍVEIS E LUBRIFICANTES.;431.19
2024-08-01 17:23:57;Welter;COMBUSTÍVEIS E LUBRIFICANTES.;209.59
2024-08-01 17:35:59;Welter;COMBUSTÍVEIS E LUBRIFICANTES.;368.0
2024-08-01 17:56:57;Leonardo Gadelha;COMBUSTÍVEIS E LUBRIFICANTES.;100.02
2024-08-01 17:57:12;Alceu Moreira;COMBUSTÍVEIS E LUBRIFICANTES.;277.02
2024-08-01 17:57:45;Jonas Donizette;COMBUSTÍVEIS E LUBRIFICANTES.;50.0
2024-08-01 17:59:04;Marco Brasil;COMBUSTÍVEIS E LUBRIFICANTES.;84.3
2024-08-01 18:11:59;Emanuel Pinheiro Neto;COMBUSTÍVEIS E LUBRIFICANTES.;50.0
2024-08-01 18:16:21;Wellington Roberto;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-01 18:24:46;Dal Barreto;COMBUSTÍVEIS E LUBRIFICANTES.;170.04
2024-08-01 18:39:44;André Janones;COMBUSTÍVEIS E LUBRIFICANTES.;290.0
2024-08-01 18:44:19;Márcio Biolchi;COMBUSTÍVEIS E LUBRIFICANTES.;350.02
2024-08-01 18:45:40;General Pazuello;COMBUSTÍVEIS E LUBRIFICANTES.;249.45
2024-08-01 19:28:35;Carla Zambelli;COMBUSTÍVEIS E LUBRIFICANTES.;287.26
2024-08-01 19:43:16;Fernando Rodolfo;COMBUSTÍVEIS E LUBRIFICANTES.;345.04
2024-08-01 20:00:14;Fernando Monteiro;COMBUSTÍVEIS E LUBRIFICANTES.;385.01
2024-08-01 20:02:31;Félix Mendonça Júnior;COMBUSTÍVEIS E LUBRIFICANTES.;399.41
2024-08-01 21:26:09;Carla Ayres;COMBUSTÍVEIS E LUBRIFICANTES.;170.02
2024-08-01 21:49:05;Allan Garcês;COMBUSTÍVEIS E LUBRIFICANTES.;112.72
2024-08-01 22:02:40;Sargento Portugal;COMBUSTÍVEIS E LUBRIFICANTES.;144.76
2024-08-01 22:39:40;Luciano Amaral;COMBUSTÍVEIS E LUBRIFICANTES.;300.05
2024-08-01 22:41:02;Max Lemos;COMBUSTÍVEIS E LUBRIFICANTES.;315.49
2024-08-01 22:41:42;Max Lemos;COMBUSTÍVEIS E LUBRIFICANTES.;310.28
2024-08-01 23:03:38;Gervásio Maia;COMBUSTÍVEIS E LUBRIFICANTES.;245.0
2024-08-01 23:12:54;Clodoaldo Magalhães;COMBUSTÍVEIS E LUBRIFICANTES.;240.03
2024-08-01 23:15:00;Tadeu Veneri;COMBUSTÍVEIS E LUBRIFICANTES.;184.63
2024-08-02 00:00:00;AJ Albuquerque;COMBUSTÍVEIS E LUBRIFICANTES.;714.9
2024-08-02 00:00:00;Abilio Brunini;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;336.0
2024-08-02 00:00:00;Alex Santana;COMBUSTÍVEIS E LUBRIFICANTES.;415.0
2024-08-02 00:00:00;Alfredinho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;76.79
2024-08-02 00:00:00;Aliel Machado;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5036.0
2024-08-02 00:00:00;Ana Paula Lima;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-02 00:00:00;Ana Pimentel;COMBUSTÍVEIS E LUBRIFICANTES.;277.01
2024-08-02 00:00:00;Andreia Siqueira;COMBUSTÍVEIS E LUBRIFICANTES.;310.03
2024-08-02 00:00:00;André Figueiredo;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-02 00:00:00;Arnaldo Jardim;COMBUSTÍVEIS E LUBRIFICANTES.;289.49
2024-08-02 00:00:00;Arnaldo Jardim;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;780.0
2024-08-02 00:00:00;Augusto Coutinho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;175.0
2024-08-02 00:00:00;Beto Pereira;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;10900.0
2024-08-02 00:00:00;Capitão Augusto;COMBUSTÍVEIS E LUBRIFICANTES.;567.61
2024-08-02 00:00:00;Carla Ayres;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;584.1
2024-08-02 00:00:00;Carol Dartora;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;2777.21
2024-08-02 00:00:00;Celso Russomanno;COMBUSTÍVEIS E LUBRIFICANTES.;309.05
2024-08-02 00:00:00;Chris Tonietto;COMBUSTÍVEIS E LUBRIFICANTES.;147.23
2024-08-02 00:00:00;Coronel Chrisóstomo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;93.16
2024-08-02 00:00:00;Célia Xakriabá;COMBUSTÍVEIS E LUBRIFICANTES.;236.26
2024-08-02 00:00:00;Daniel Agrobom;COMBUSTÍVEIS E LUBRIFICANTES.;182.16
2024-08-02 00:00:00;Danilo Forte;COMBUSTÍVEIS E LUBRIFICANTES.;413.15999999999997
2024-08-02 00:00:00;Darci de Matos;COMBUSTÍVEIS E LUBRIFICANTES.;599.63
2024-08-02 00:00:00;Delegada Ione;COMBUSTÍVEIS E LUBRIFICANTES.;444.02
2024-08-02 00:00:00;Delegado Marcelo Freitas;COMBUSTÍVEIS E LUBRIFICANTES.;522.95
2024-08-02 00:00:00;Delegado Paulo Bilynskyj;COMBUSTÍVEIS E LUBRIFICANTES.;340.16
2024-08-02 00:00:00;Denise Pessôa;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;578.65
2024-08-02 00:00:00;Diego Andrade;COMBUSTÍVEIS E LUBRIFICANTES.;850.0
2024-08-02 00:00:00;Dilceu Sperafico;COMBUSTÍVEIS E LUBRIFICANTES.;444.45000000000005
2024-08-02 00:00:00;Dr. Jaziel;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2824.0
2024-08-02 00:00:00;Dr. Remy Soares;COMBUSTÍVEIS E LUBRIFICANTES.;50.0
2024-08-02 00:00:00;Erika Hilton;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;273.0
2024-08-02 00:00:00;Erika Hilton;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;13.67
2024-08-02 00:00:00;Euclydes Pettersen;COMBUSTÍVEIS E LUBRIFICANTES.;2176.8599999999997
2024-08-02 00:00:00;Euclydes Pettersen;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;176.25
2024-08-02 00:00:00;Fabio Schiochet;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-02 00:00:00;Felipe Francischini;COMBUSTÍVEIS E LUBRIFICANTES.;306.26
2024-08-02 00:00:00;Fernanda Pessoa;COMBUSTÍVEIS E LUBRIFICANTES.;235.0
2024-08-02 00:00:00;Flávio Nogueira;TELEFONIA;149.99
2024-08-02 00:00:00;Fábio Teruel;COMBUSTÍVEIS E LUBRIFICANTES.;501.71000000000004
2024-08-02 00:00:00;Geraldo Mendes;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;197.4
2024-08-02 00:00:00;Gilvan Maximo;COMBUSTÍVEIS E LUBRIFICANTES.;262.27
2024-08-02 00:00:00;Giovani Cherini;COMBUSTÍVEIS E LUBRIFICANTES.;100.09
2024-08-02 00:00:00;Gláucia Santiago;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;68.14
2024-08-02 00:00:00;Greyce Elias;COMBUSTÍVEIS E LUBRIFICANTES.;248.47
2024-08-02 00:00:00;Helder Salomão;COMBUSTÍVEIS E LUBRIFICANTES.;175.69
2024-08-02 00:00:00;Joaquim Passarinho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;420.0
2024-08-02 00:00:00;Jorge Solla;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;6993.040000000001
2024-08-02 00:00:00;José Nelto;COMBUSTÍVEIS E LUBRIFICANTES.;1373.88
2024-08-02 00:00:00;João Carlos Bacelar;COMBUSTÍVEIS E LUBRIFICANTES.;320.21
2024-08-02 00:00:00;Julio Cesar Ribeiro;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;6299.0
2024-08-02 00:00:00;Julio Lopes;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;3708.55
2024-08-02 00:00:00;Júnior Mano;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2500.0
2024-08-02 00:00:00;Leur Lomanto Júnior;COMBUSTÍVEIS E LUBRIFICANTES.;318.38
2024-08-02 00:00:00;Luciano Ducci;COMBUSTÍVEIS E LUBRIFICANTES.;250.02
2024-08-02 00:00:00;Luciano Ducci;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;776.5
2024-08-02 00:00:00;Luiz Carlos Motta;COMBUSTÍVEIS E LUBRIFICANTES.;277.2
2024-08-02 00:00:00;Luiz Carlos Motta;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;9304.62
2024-08-02 00:00:00;Luiz Nishimori;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;4000.0
2024-08-02 00:00:00;Luizianne Lins;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;148.0
2024-08-02 00:00:00;Lídice da Mata;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;374.27
2024-08-02 00:00:00;Marangoni;COMBUSTÍVEIS E LUBRIFICANTES.;435.28
2024-08-02 00:00:00;Marcel van Hattem;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1599.9
2024-08-02 00:00:00;Marcelo Crivella;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;148.51
2024-08-02 00:00:00;Marcelo Crivella;TELEFONIA;351.98
2024-08-02 00:00:00;Maria Rosas;COMBUSTÍVEIS E LUBRIFICANTES.;268.0
2024-08-02 00:00:00;Maria do Rosário;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;274.94
2024-08-02 00:00:00;Mauricio Marcon;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;9130.0
2024-08-02 00:00:00;Mauricio do Vôlei;COMBUSTÍVEIS E LUBRIFICANTES.;173.01
2024-08-02 00:00:00;Max Lemos;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-02 00:00:00;Márcio Jerry;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;3380.0
2024-08-02 00:00:00;Natália Bonavides;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;480.0
2024-08-02 00:00:00;Nelson Barbudo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;180.0
2024-08-02 00:00:00;Nely Aquino;COMBUSTÍVEIS E LUBRIFICANTES.;395.03
2024-08-02 00:00:00;Newton Cardoso Jr;COMBUSTÍVEIS E LUBRIFICANTES.;229.06
2024-08-02 00:00:00;Nilto Tatto;COMBUSTÍVEIS E LUBRIFICANTES.;314.06
2024-08-02 00:00:00;Odair Cunha;COMBUSTÍVEIS E LUBRIFICANTES.;120.0
2024-08-02 00:00:00;Odair Cunha;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;409.8
2024-08-02 00:00:00;Pastor Henrique Vieira;COMBUSTÍVEIS E LUBRIFICANTES.;250.0
2024-08-02 00:00:00;Pastor Sargento Isidório;COMBUSTÍVEIS E LUBRIFICANTES.;50.0
2024-08-02 00:00:00;Paulo Azi;COMBUSTÍVEIS E LUBRIFICANTES.;250.37
2024-08-02 00:00:00;Paulo Guedes;COMBUSTÍVEIS E LUBRIFICANTES.;525.04
2024-08-02 00:00:00;Pedro Aihara;COMBUSTÍVEIS E LUBRIFICANTES.;216.11
2024-08-02 00:00:00;Pedro Tourinho;COMBUSTÍVEIS E LUBRIFICANTES.;242.9
2024-08-02 00:00:00;Pedro Tourinho;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;74.95
2024-08-02 00:00:00;Pinheirinho;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-02 00:00:00;Rafael Prudente;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;390.12
2024-08-02 00:00:00;Rodrigo Gambale;COMBUSTÍVEIS E LUBRIFICANTES.;197.21
2024-08-02 00:00:00;Rosana Valle;COMBUSTÍVEIS E LUBRIFICANTES.;136.09
2024-08-02 00:00:00;Rubens Otoni;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;3875.0
2024-08-02 00:00:00;Sergio Souza;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5800.0
2024-08-02 00:00:00;Simone Marquetto;COMBUSTÍVEIS E LUBRIFICANTES.;91.01
2024-08-02 00:00:00;Simone Marquetto;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;131.35
2024-08-02 00:00:00;Tabata Amaral;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;69.93
2024-08-02 00:00:00;Talíria Petrone;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;43.98
2024-08-02 00:00:00;Vinicius Carvalho;COMBUSTÍVEIS E LUBRIFICANTES.;94.02
2024-08-02 00:00:00;Vinicius Carvalho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;880.69
2024-08-02 00:00:00;Waldemar Oliveira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;219.37
2024-08-02 00:00:00;Waldenor Pereira;COMBUSTÍVEIS E LUBRIFICANTES.;250.16
2024-08-02 00:00:00;Weliton Prado;COMBUSTÍVEIS E LUBRIFICANTES.;130.01
2024-08-02 00:00:00;Zé Silva;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1500.0
2024-08-02 00:00:00;Zé Vitor;COMBUSTÍVEIS E LUBRIFICANTES.;693.14
2024-08-02 00:15:38;Emanuel Pinheiro Neto;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-02 04:34:40;Pedro Lucas Fernandes;COMBUSTÍVEIS E LUBRIFICANTES.;250.02
2024-08-02 07:10:58;Pompeo de Mattos;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
